Entity,Code,Date,daily_new_confirmed,annotations,icl_mean,ihme_mean,yyg_mean,lshtm_median
South Africa,ZAF,2020-06-27,5267.85714,,44167.01,52821.09562730401,174021.0,13599.8634500201
South Africa,ZAF,2020-06-28,5588.42857,,45852.46,55032.904926314295,177804.0,14405.904239897
South Africa,ZAF,2020-06-29,5833.14286,,47543.41,57335.8615271471,180950.0,15037.6853438905
South Africa,ZAF,2020-06-30,6096.28571,,49318.7,59724.8331541495,183407.0,15741.3933649796
South Africa,ZAF,2020-07-01,6443.0,,51043.79,62191.5150565129,185161.0,16689.180129233602
South Africa,ZAF,2020-07-02,6791.0,,52789.67,64723.2049215032,186240.0,17673.377581424
South Africa,ZAF,2020-07-03,7098.0,,54319.88,67302.2269112842,186709.0,18588.0160581478
South Africa,ZAF,2020-07-04,7504.857140000001,,55835.12,69905.81485240611,186633.0,19807.3495583502
South Africa,ZAF,2020-07-05,8025.285709999999,,57355.53,72505.95601759531,186069.0,21380.1349470167
South Africa,ZAF,2020-07-06,8373.71429,,58979.72,75069.2307139139,185059.0,22553.565206040897
South Africa,ZAF,2020-07-07,8779.57143,,60637.31,77557.1349279033,183642.0,23944.0763448204
South Africa,ZAF,2020-07-08,9235.14286,,62216.73,79926.9132829568,181860.0,25542.9950137352
South Africa,ZAF,2020-07-09,9333.14286,,63772.75,82132.65924213419,179757.0,26219.5057992022
South Africa,ZAF,2020-07-10,10039.71429,,65350.98,84126.5717777798,177378.0,28690.1748657981
South Africa,ZAF,2020-07-11,10509.0,,66836.35,85861.1548601788,174763.0,30592.0388264876
South Africa,ZAF,2020-07-12,10886.71429,,68428.46,87291.7238075061,171951.0,32326.7290007496
South Africa,ZAF,2020-07-13,11356.0,,69963.97,88379.5138948877,168982.0,34438.3730636777
South Africa,ZAF,2020-07-14,11725.0,,71580.53,89094.2901723223,165892.0,36354.3612452415
South Africa,ZAF,2020-07-15,11776.71429,,72980.16,89416.72521428211,162714.0,37367.668355067
South Africa,ZAF,2020-07-16,12340.57143,,74139.34,89339.18027055699,159475.0,40100.789849424196
South Africa,ZAF,2020-07-17,12268.85714,,74028.29,88866.08721415019,156195.0,40849.8028365113
South Africa,ZAF,2020-07-18,12415.28571,,73350.47,88015.81149394221,152894.0,42367.0565224449
South Africa,ZAF,2020-07-19,12385.0,,72627.11,86819.1777566182,149584.0,43316.9761679556
South Africa,ZAF,2020-07-20,12583.71429,,72023.48,85316.1717640593,146277.0,45097.063169288704
South Africa,ZAF,2020-07-21,12261.71429,,71396.52,83553.59078144269,142983.0,45002.2047913454
South Africa,ZAF,2020-07-22,11929.42857,,70717.06,81582.7467460399,139708.0,44801.309396275996
South Africa,ZAF,2020-07-23,11985.57143,,70019.0,79456.3416157996,136459.0,46009.354459725
South Africa,ZAF,2020-07-24,11975.85714,,69443.61,77225.4495679984,133239.0,46927.490057447
South Africa,ZAF,2020-07-25,12057.42857,,68819.13,74937.0178402622,130054.0,48153.0735602422
South Africa,ZAF,2020-07-26,11903.0,,68357.64,72632.57662948231,126906.0,48361.5011172437
South Africa,ZAF,2020-07-27,11586.42857,,68124.75,70347.551534622,123798.0,47798.775728862005
South Africa,ZAF,2020-07-28,11271.57143,,67828.01,68110.5694363378,120732.0,47115.6764243441
South Africa,ZAF,2020-07-29,11137.57143,,67381.96,65943.10177634559,117710.0,47068.734240515594
South Africa,ZAF,2020-07-30,10882.14286,,66574.97,63859.4210522483,114735.0,46391.6399504639
South Africa,ZAF,2020-07-31,10588.14286,,64891.85,61867.5577675303,111806.0,45430.058303660306
South Africa,ZAF,2020-08-01,10169.57143,,62810.38,59970.0726076406,108926.0,43817.6690796607
South Africa,ZAF,2020-08-02,9870.0,,60727.74,58164.619121066506,106095.0,42612.6138387257
South Africa,ZAF,2020-08-03,9436.0,,58980.31,56445.0811622934,103314.0,40735.7533432412
South Africa,ZAF,2020-08-04,9190.42857,,57303.37,54802.8224074753,100585.0,39594.704081561096
South Africa,ZAF,2020-08-05,8793.85714,,55544.6,53227.6011657623,97906.0,37740.381121405604
South Africa,ZAF,2020-08-06,8393.42857,,53861.23,51708.55081374019,95279.0,35824.340354910295
South Africa,ZAF,2020-08-07,8002.142859999999,,52225.51,50234.995562574695,92705.0,33917.5303901347
South Africa,ZAF,2020-08-08,7470.42857,,50602.46,48797.1421234266,90182.0,31404.7337929426
South Africa,ZAF,2020-08-09,7128.285709999999,,49139.01,47386.499557838,87712.0,29689.7405000509
South Africa,ZAF,2020-08-10,6910.42857,,47696.03,45995.9178423442,85293.0,28492.189538789902
South Africa,ZAF,2020-08-11,6676.57143,,46252.13,44619.6634483132,82927.0,27232.5210359784
South Africa,ZAF,2020-08-12,6398.71429,,44585.41,43253.976044216004,80613.0,
South Africa,ZAF,2020-08-13,5577.42857,,42958.54,41897.3532166324,78351.0,
South Africa,ZAF,2020-08-14,4954.42857,,41406.89,40550.4057127406,76139.0,
South Africa,ZAF,2020-08-15,4809.14286,,39841.07,39215.4651138314,73979.0,
South Africa,ZAF,2020-08-16,4352.14286,,38368.76,37896.4690220327,71869.0,
South Africa,ZAF,2020-08-17,3926.71429,,37003.51,36598.6122013329,69809.0,
South Africa,ZAF,2020-08-18,3755.4285700000005,,35698.81,35327.6530003374,67799.0,
South Africa,ZAF,2020-08-19,3719.28571,,34344.19,34089.5944586802,65837.0,
South Africa,ZAF,2020-08-20,3877.28571,,33047.11,32890.3883007591,63924.0,
South Africa,ZAF,2020-08-21,3867.85714,,31782.97,31735.9340405029,62059.0,
South Africa,ZAF,2020-08-22,3456.85714,,30576.52,30632.0156452258,60240.0,
South Africa,ZAF,2020-08-23,3341.71429,,29454.97,29584.264923599,58468.0,
South Africa,ZAF,2020-08-24,3204.0,,28418.81,28598.1126790406,56854.0,
South Africa,ZAF,2020-08-25,3080.57143,,27411.87,27678.7549292821,55278.0,
South Africa,ZAF,2020-08-26,2981.85714,,26370.06,26831.0547900874,53745.0,
South Africa,ZAF,2020-08-27,2805.85714,,25507.18,26059.3238972258,52259.0,
South Africa,ZAF,2020-08-28,2620.85714,,24963.34,25367.391593444197,50829.0,
South Africa,ZAF,2020-08-29,2397.85714,,24569.39,24758.6415003025,49463.0,
South Africa,ZAF,2020-08-30,2215.14286,,24220.69,24235.8836306008,48152.0,
South Africa,ZAF,2020-08-31,2183.28571,,23895.97,23801.5618465181,46887.0,
South Africa,ZAF,2020-09-01,2227.28571,,23553.85,23457.9020558128,45668.0,
South Africa,ZAF,2020-09-02,2177.42857,,23156.54,23206.8009088043,44492.0,
South Africa,ZAF,2020-09-03,2127.71429,,22715.08,23049.7384191298,43361.0,
South Africa,ZAF,2020-09-04,2104.14286,,22307.01,22987.5039588748,42275.0,
South Africa,ZAF,2020-09-05,2136.42857,,21926.74,23019.9354124667,41229.0,
South Africa,ZAF,2020-09-06,2047.57143,,21537.81,23145.490534167202,40222.0,
South Africa,ZAF,2020-09-07,1923.0,,21226.26,23360.553119326898,39253.0,
South Africa,ZAF,2020-09-08,1760.1428600000002,,20867.33,23658.9472501808,38320.0,
South Africa,ZAF,2020-09-09,1740.28571,,20494.14,24031.9310678636,37423.0,
South Africa,ZAF,2020-09-10,1690.8571399999998,,20185.5,24467.9481536171,36560.0,
South Africa,ZAF,2020-09-11,1631.85714,,20158.31,24952.7617400463,35729.0,
South Africa,ZAF,2020-09-12,1617.14286,,20284.15,25469.878769078598,34930.0,
South Africa,ZAF,2020-09-13,1618.57143,,20416.65,26000.681044598798,34162.0,
South Africa,ZAF,2020-09-14,1610.85714,,20591.9,26524.844585820098,33423.0,
South Africa,ZAF,2020-09-15,1626.7142900000001,,20712.74,27023.0110045227,32713.0,
South Africa,ZAF,2020-09-16,1582.85714,,20784.45,27478.8751238104,32030.0,
South Africa,ZAF,2020-09-17,1573.2857099999999,,20872.01,27879.6602046413,31374.0,
South Africa,ZAF,2020-09-18,1590.57143,,20907.25,28217.7074626795,30744.0,
South Africa,ZAF,2020-09-19,1604.14286,,20998.06,28493.310442572998,30138.0,
South Africa,ZAF,2020-09-20,1634.57143,,21071.9,28719.0676134304,29557.0,
South Africa,ZAF,2020-09-21,1631.14286,,21194.15,28911.533627533798,28999.0,
South Africa,ZAF,2020-09-22,1598.14286,,21265.32,29082.7251374187,28464.0,
South Africa,ZAF,2020-09-23,1680.1428600000002,,21343.68,29227.4976710833,27951.0,
South Africa,ZAF,2020-09-24,1677.7142900000001,,21384.11,29374.090612593398,27460.0,
South Africa,ZAF,2020-09-25,1639.57143,,21463.27,29522.6260835988,26989.0,
South Africa,ZAF,2020-09-26,1557.42857,,21484.23,29663.655398338902,26539.0,
South Africa,ZAF,2020-09-27,1406.0,,21603.0,29794.6006665439,26108.0,
South Africa,ZAF,2020-09-28,1365.0,,21750.27,29930.634264794902,25696.0,
South Africa,ZAF,2020-09-29,1390.42857,,21891.62,30048.3767996119,25303.0,
South Africa,ZAF,2020-09-30,1327.14286,,22033.63,30161.7163445484,24928.0,
South Africa,ZAF,2020-10-01,1307.2857099999999,,22171.11,30273.7191990696,24571.0,
South Africa,ZAF,2020-10-02,1290.7142900000001,,22349.77,30349.4086663698,24231.0,
South Africa,ZAF,2020-10-03,1329.14286,,22509.22,30384.6199077204,23907.0,
South Africa,ZAF,2020-10-04,1459.7142900000001,,22691.65,30397.450111503902,23601.0,
South Africa,ZAF,2020-10-05,1503.2857099999999,,22922.0,30388.1576430252,,
South Africa,ZAF,2020-10-06,1506.57143,,23120.71,30356.591376942,,
South Africa,ZAF,2020-10-07,1524.2857099999999,,23288.04,30324.7618371111,,
South Africa,ZAF,2020-10-08,1545.14286,,23387.57,30295.464897966,,
South Africa,ZAF,2020-10-09,1543.85714,,23523.44,30225.445810117202,,
South Africa,ZAF,2020-10-10,1528.42857,,23693.07,30114.184941169904,,
South Africa,ZAF,2020-10-11,1597.14286,,23895.35,29982.4657454263,,
South Africa,ZAF,2020-10-12,1597.42857,,24064.92,29829.606696130897,,
South Africa,ZAF,2020-10-13,1465.14286,,24208.56,29665.8249851734,,
South Africa,ZAF,2020-10-14,1613.57143,,24300.25,29510.6701212012,,
South Africa,ZAF,2020-10-15,1608.42857,,24399.25,29357.6582522327,,
South Africa,ZAF,2020-10-16,1613.2857099999999,,24578.25,29171.3411746415,,
South Africa,ZAF,2020-10-17,1667.2857099999999,,24711.3,28951.8133912377,,
South Africa,ZAF,2020-10-18,1605.0,,24930.3,28717.7715892971,,
South Africa,ZAF,2020-10-19,1617.42857,,25145.45,28469.0978496223,,
South Africa,ZAF,2020-10-20,1826.1428600000002,,25280.97,,,
South Africa,ZAF,2020-10-21,1681.0,,25434.42,,,
South Africa,ZAF,2020-10-22,1706.42857,,25539.82,,,
South Africa,ZAF,2020-10-23,1761.57143,,25670.61,,,
South Africa,ZAF,2020-10-24,1744.1428600000002,,25862.67,,,
South Africa,ZAF,2020-10-25,1730.71429,,25976.28,,,
South Africa,ZAF,2020-10-26,1725.0,,,,,
South Africa,ZAF,2020-10-27,1643.57143,,,,,
South Africa,ZAF,2020-10-28,1649.57143,,,,,
United States,USA,2020-01-02,0.0,,,,,
United States,USA,2020-01-03,0.0,,,,,
United States,USA,2020-01-04,0.0,,,,,
United States,USA,2020-01-05,0.0,,,,,
United States,USA,2020-01-06,0.0,,,,,
United States,USA,2020-01-07,0.0,,,,,
United States,USA,2020-01-08,0.0,,,,,
United States,USA,2020-01-09,0.0,,,,,
United States,USA,2020-01-10,0.0,,,,,
United States,USA,2020-01-11,0.0,,,,,
United States,USA,2020-01-12,0.0,,,,,
United States,USA,2020-01-13,0.0,,,,,
United States,USA,2020-01-14,0.0,,,,,
United States,USA,2020-01-15,0.0,,,,,
United States,USA,2020-01-16,0.0,,,,,
United States,USA,2020-01-17,0.0,,,,,
United States,USA,2020-01-18,0.0,,,,,
United States,USA,2020-01-19,0.0,,,,,
United States,USA,2020-01-20,0.0,,,,,
United States,USA,2020-01-21,0.14286,,,,,
United States,USA,2020-01-22,0.14286,,,,,
United States,USA,2020-01-23,0.14286,,,,,
United States,USA,2020-01-24,0.14286,,,,,
United States,USA,2020-01-25,0.28570999999999996,,,,,
United States,USA,2020-01-26,0.28570999999999996,,,,,
United States,USA,2020-01-27,0.71429,,,,,
United States,USA,2020-01-28,0.57143,,,,,
United States,USA,2020-01-29,0.57143,,,,,
United States,USA,2020-01-30,0.57143,,0.0,,,
United States,USA,2020-01-31,0.71429,,0.0,,,
United States,USA,2020-02-01,0.71429,,0.41,,,
United States,USA,2020-02-02,0.85714,,0.71,,,
United States,USA,2020-02-03,0.85714,,0.84,,,
United States,USA,2020-02-04,0.85714,,1.46,88.73162720273011,,
United States,USA,2020-02-05,0.85714,,1.69,99.0449496668108,125.0,
United States,USA,2020-02-06,1.0,,2.09,111.431903152962,125.0,
United States,USA,2020-02-07,0.85714,,3.01,126.15511127472901,125.0,
United States,USA,2020-02-08,0.71429,,3.73,143.526349863935,125.0,
United States,USA,2020-02-09,0.57143,,4.77,164.126593180307,287.0,
United States,USA,2020-02-10,0.14286,,6.15,207.87935658863097,287.0,
United States,USA,2020-02-11,0.28570999999999996,,8.42,261.247023033173,287.0,
United States,USA,2020-02-12,0.28570999999999996,,11.12,323.727443711678,287.0,
United States,USA,2020-02-13,0.28570999999999996,,14.42,394.844480697027,451.0,
United States,USA,2020-02-14,0.42857,,18.88,473.25449057441904,661.0,
United States,USA,2020-02-15,0.42857,,25.01,551.021295160467,1200.0,
United States,USA,2020-02-16,0.42857,,30.96,639.874197175342,2397.0,
United States,USA,2020-02-17,0.42857,,42.2,745.196495909756,3896.0,
United States,USA,2020-02-18,0.28570999999999996,,53.1,879.725402884476,4305.0,
United States,USA,2020-02-19,0.28570999999999996,,68.54,1049.1497121796099,5053.0,
United States,USA,2020-02-20,0.14286,,87.41,1240.993893585,5193.0,
United States,USA,2020-02-21,0.14286,,115.14,1468.82467340913,5724.0,1.31613145128068
United States,USA,2020-02-22,2.8571400000000002,,150.39,1740.25431392879,6763.0,26.4031839817798
United States,USA,2020-02-23,2.8571400000000002,,195.26,2061.10407841423,8011.0,26.5579333430063
United States,USA,2020-02-24,2.8571400000000002,,261.49,2444.80000388769,10187.0,26.764925989534603
United States,USA,2020-02-25,5.42857,,344.73,2930.3137392041103,16065.0,51.36346158405021
United States,USA,2020-02-26,5.42857,,458.26,3592.98504308396,19490.0,51.9879234049076
United States,USA,2020-02-27,6.28571,,600.46,4486.40044302232,21237.0,61.0690790756794
United States,USA,2020-02-28,6.28571,,796.9,5622.141900260401,25811.0,62.1049547373339
United States,USA,2020-02-29,4.42857,,1055.63,7057.210515333771,31609.0,44.6065509150605
United States,USA,2020-03-01,4.85714,,1411.2,8858.54651534394,41136.0,49.98040189799371
United States,USA,2020-03-02,7.714289999999999,,1904.89,11091.086585898302,51217.0,81.2775298885747
United States,USA,2020-03-03,7.142860000000001,,2575.47,13877.338869496001,63322.0,77.20303211028241
United States,USA,2020-03-04,10.28571,,3431.24,17417.960678051,77793.0,114.212055758702
United States,USA,2020-03-05,14.28571,,4604.81,21904.0693514595,97353.0,163.136108773297
United States,USA,2020-03-06,24.71429,,6120.81,27530.108138162403,119386.0,290.409020428883
United States,USA,2020-03-07,38.85714,,8147.92,34494.6060598365,144259.0,469.892931820706
United States,USA,2020-03-08,52.0,,10821.71,42985.2922199289,171401.0,646.867316938225
United States,USA,2020-03-09,66.42857,,14584.83,53160.8926794385,200187.0,849.3202196563491
United States,USA,2020-03-10,93.0,,19500.61,65128.3235880445,229552.0,1220.51529495417
United States,USA,2020-03-11,128.57143,,25702.2,78918.4958894176,255718.0,1729.22218057467
United States,USA,2020-03-12,164.71428999999998,,33789.68,94533.3748655328,277059.0,2266.09403627785
United States,USA,2020-03-13,204.28571000000002,,44776.92,111731.36939530801,293420.0,2869.0986373498304
United States,USA,2020-03-14,262.28571,,59590.4,130196.00016057199,304572.0,3752.5503289736102
United States,USA,2020-03-15,359.71429,,78525.1,149481.36747702598,311839.0,5231.69649864249
United States,USA,2020-03-16,460.0,,101687.75,169063.287318606,315676.0,6787.514460826479
United States,USA,2020-03-17,558.1428599999999,,128560.29,188290.28340348802,316993.0,8340.390694057809
United States,USA,2020-03-18,771.71429,,158784.21,206641.73011798,316684.0,11660.902866447901
United States,USA,2020-03-19,1157.57143,,189041.4,223584.427910387,315302.0,17667.169067197
United States,USA,2020-03-20,1798.1428600000002,,218274.9,238678.190363205,313327.0,27700.1269078905
United States,USA,2020-03-21,2492.85714,,246535.2,251604.339391368,310873.0,38750.8933066668
United States,USA,2020-03-22,3399.4285700000005,,275011.59,262182.450191557,308030.0,53331.87576008691
United States,USA,2020-03-23,4490.28571,,303095.73,270371.729795849,304931.0,71132.3102029324
United States,USA,2020-03-24,5968.71429,,324507.45,276258.272810997,301611.0,95541.23949681551
United States,USA,2020-03-25,6972.0,,342035.91,280031.227155173,298094.0,112851.59493597301
United States,USA,2020-03-26,8539.85714,,356934.68,281952.20536162803,294362.0,139862.86858132
United States,USA,2020-03-27,10248.71429,,370183.02,282322.969171621,290388.0,169880.817178388
United States,USA,2020-03-28,12151.71429,,382832.4,281456.231472218,286171.0,203821.93356344
United States,USA,2020-03-29,13988.28571,,395040.22,279650.25299172197,281742.0,237234.45980198603
United States,USA,2020-03-30,15402.71429,,407626.26,277170.482263694,277051.0,263751.498102437
United States,USA,2020-03-31,16882.57143,,418516.16,274240.802277645,272147.0,291293.374029545
United States,USA,2020-04-01,19198.14286,,429425.37,271040.465199994,267047.0,332894.314728882
United States,USA,2020-04-02,21075.28571,,442592.8,267705.921990347,261780.0,366126.31828675896
United States,USA,2020-04-03,22792.71429,,460000.24,264334.669675401,256375.0,395338.256949665
United States,USA,2020-04-04,24754.14286,,476504.27,260990.802693604,250858.0,427122.74831376603
United States,USA,2020-04-05,26796.0,,490965.97,257711.85040149,245265.0,458246.56982741604
United States,USA,2020-04-06,27801.42857,,505597.72,254512.87284231102,239635.0,469518.663329334
United States,USA,2020-04-07,29082.285710000004,,515588.29,251391.857049048,234004.0,483397.31270903
United States,USA,2020-04-08,29884.42857,,524377.14,248333.77507906398,228406.0,487420.042912651
United States,USA,2020-04-09,30773.0,,533349.09,245314.297241014,222873.0,491263.078445137
United States,USA,2020-04-10,31499.0,,542720.34,242302.80994450898,217428.0,491225.028448514
United States,USA,2020-04-11,31942.142860000004,,551947.16,239265.65828268602,212091.0,485976.922420825
United States,USA,2020-04-12,31102.0,,561470.93,236169.479264415,206875.0,461334.55926446896
United States,USA,2020-04-13,31419.42857,,571293.33,232983.695409744,201789.0,454332.03581557
United States,USA,2020-04-14,30628.285710000004,,578451.62,229680.833312556,196837.0,431958.980123573
United States,USA,2020-04-15,30101.0,,585837.67,226236.64619738198,192019.0,414395.74882213
United States,USA,2020-04-16,29647.42857,,590758.3,222630.599626927,187334.0,398854.63493113295
United States,USA,2020-04-17,29328.285710000004,,581511.86,218846.146956525,182779.0,386036.974219345
United States,USA,2020-04-18,28657.714289999996,,564413.38,214871.59093666103,178350.0,369488.570804427
United States,USA,2020-04-19,29305.0,,545556.04,210701.262652155,174042.0,370468.821623005
United States,USA,2020-04-20,28873.714289999996,,528162.0,206336.617726,169850.0,358171.563759773
United States,USA,2020-04-21,29308.285710000004,,511774.03,201786.935083577,165771.0,356911.989356723
United States,USA,2020-04-22,30789.285710000004,,496327.95,197070.020567384,161800.0,368153.765486799
United States,USA,2020-04-23,28995.0,,481493.74,192211.93796722,157934.0,340386.651334328
United States,USA,2020-04-24,28263.0,,467226.03,187245.99215488898,154171.0,325652.66725527
United States,USA,2020-04-25,26908.57143,,453242.35,182211.689064578,150509.0,304170.210934588
United States,USA,2020-04-26,29138.142860000004,,440045.8,177152.904212268,146947.0,322959.768000491
United States,USA,2020-04-27,29460.42857,,428150.02,172115.762892584,143481.0,320006.159701907
United States,USA,2020-04-28,28671.285710000004,,416412.45,167146.15806800002,140113.0,305073.290492455
United States,USA,2020-04-29,26791.71429,,404813.25,162287.842005103,136839.0,279165.063113459
United States,USA,2020-04-30,28182.857139999996,,392593.41,157580.853965571,133661.0,287540.344316444
United States,USA,2020-05-01,28664.857139999996,,378131.35,153060.224041634,130580.0,286396.08392450603
United States,USA,2020-05-02,30465.285710000004,,362640.4,148754.671387262,127596.0,298185.498854525
United States,USA,2020-05-03,27716.57143,,347928.24,144685.788344296,124710.0,265923.33001188
United States,USA,2020-05-04,27447.285710000004,,334675.51,140867.191182371,121920.0,258361.32582941302
United States,USA,2020-05-05,27454.714289999996,,322229.6,137304.194749706,119235.0,253816.32945171802
United States,USA,2020-05-06,27413.142860000004,,309877.6,133993.996922964,116655.0,249209.319646765
United States,USA,2020-05-07,26956.285710000004,,297872.14,130926.420103373,114182.0,241286.60508343103
United States,USA,2020-05-08,26735.14286,,286306.34,128085.29827818599,111823.0,235935.774620306
United States,USA,2020-05-09,25735.42857,,275188.29,125450.34135388199,109582.0,224194.761255035
United States,USA,2020-05-10,25210.28571,,264734.19,122998.837553139,107471.0,217042.322469925
United States,USA,2020-05-11,24536.85714,,255559.98,120706.921865209,105497.0,208962.66337638302
United States,USA,2020-05-12,23897.42857,,246673.5,118550.36639039,103671.0,201463.6452225
United States,USA,2020-05-13,23641.28571,,237419.44,116505.21539517699,102007.0,197385.65446239698
United States,USA,2020-05-14,23163.28571,,228372.15,114548.17618407801,100518.0,191572.517253958
United States,USA,2020-05-15,22988.14286,,220965.5,112657.075959266,99217.0,188323.290505827
United States,USA,2020-05-16,22781.14286,,214452.0,110811.466292803,98119.0,184807.28173315802
United States,USA,2020-05-17,22620.42857,,208211.64,108993.592646374,97237.0,181624.972765969
United States,USA,2020-05-18,22422.57143,,202696.34,107188.710107829,96583.0,178076.884709499
United States,USA,2020-05-19,22954.57143,,197248.11,105385.34265415,96172.0,180178.34211803103
United States,USA,2020-05-20,22657.71429,,191529.92,103574.976846547,96013.0,175627.16477405
United States,USA,2020-05-21,23015.28571,,186047.36,101751.17065693901,96116.0,176015.416685009
United States,USA,2020-05-22,22771.14286,,180742.19,99908.7861761429,96489.0,171670.772131855
United States,USA,2020-05-23,22576.71429,,175658.04,98043.76636023339,97144.0,167642.044908154
United States,USA,2020-05-24,22112.28571,,170933.2,96153.2999029392,98088.0,161593.623468733
United States,USA,2020-05-25,22354.42857,,166616.12,94236.45537087221,99330.0,160660.530648559
United States,USA,2020-05-26,21957.71429,,162292.62,92295.604324406,100886.0,155097.20931997802
United States,USA,2020-05-27,21806.28571,,157103.93,90338.08158605949,102768.0,151290.653222461
United States,USA,2020-05-28,21154.28571,,152691.5,88377.565367018,104979.0,144080.097484689
United States,USA,2020-05-29,20637.57143,,150105.84,86434.786502744,107532.0,137915.006108023
United States,USA,2020-05-30,20807.57143,,148366.14,84536.8788514659,110439.0,136362.160697571
United States,USA,2020-05-31,21102.0,,147064.18,82715.2152530263,113719.0,135543.138395464
United States,USA,2020-06-01,20993.28571,,146248.03,81002.9650859375,117388.0,132086.24202396802
United States,USA,2020-06-02,21282.14286,,145263.76,79432.5272503186,121463.0,131077.852167082
United States,USA,2020-06-03,21515.57143,,144002.76,78033.507733026,125962.0,129623.234558331
United States,USA,2020-06-04,21655.28571,,142459.28,76831.5411288249,130910.0,127512.04804533599
United States,USA,2020-06-05,21558.57143,,140954.64,75847.6617927936,136320.0,123955.854560434
United States,USA,2020-06-06,21535.85714,,139385.32,75098.0773089247,142218.0,120790.948183529
United States,USA,2020-06-07,21382.42857,,137896.38,74594.016533437,148622.0,116865.718573842
United States,USA,2020-06-08,21738.85714,,137018.36,74341.4888140556,155553.0,115646.265319845
United States,USA,2020-06-09,21415.42857,,136132.32,74341.2432020265,163028.0,110758.495124511
United States,USA,2020-06-10,21147.0,,134894.41,74589.6011853613,171061.0,106203.86706365099
United States,USA,2020-06-11,21277.71429,,133715.7,75080.293528077,179654.0,103646.21554778
United States,USA,2020-06-12,21526.71429,,133248.12,75807.4542401864,188809.0,101593.386002029
United States,USA,2020-06-13,21592.57143,,133251.41,76768.3767089013,198514.0,98632.5253555885
United States,USA,2020-06-14,22066.42857,,133451.77,77964.7642902775,208744.0,97479.7582022977
United States,USA,2020-06-15,21672.28571,,134195.9,79402.456009175,219462.0,92531.10491921491
United States,USA,2020-06-16,21834.42857,,134986.16,81089.80343316321,230611.0,90070.6627632297
United States,USA,2020-06-17,22554.42857,,135138.86,83035.351020687,242119.0,89896.429039408
United States,USA,2020-06-18,23260.85714,,135145.06,85245.2809033861,253901.0,89618.0429197777
United States,USA,2020-06-19,23957.85714,,135106.63,87721.3645564305,265852.0,89303.09321884731
United States,USA,2020-06-20,24567.85714,,135031.9,90459.8913534634,277861.0,88722.05944196689
United States,USA,2020-06-21,25799.0,,135168.4,93451.13994449141,289803.0,90428.82995752849
United States,USA,2020-06-22,26691.85714,,135907.36,96679.12929040712,301551.0,91008.33927136369
United States,USA,2020-06-23,28325.142860000004,,136591.86,100121.45977469599,312980.0,94177.1192254133
United States,USA,2020-06-24,29898.714289999996,,136707.05,103749.395923474,323972.0,97190.63715201529
United States,USA,2020-06-25,31153.0,,136706.82,107528.048503421,334422.0,99266.4728717858
United States,USA,2020-06-26,33036.85714,,137876.02,111416.21999409099,344241.0,103451.61408349
United States,USA,2020-06-27,35268.0,,139517.13,115367.16244381199,353361.0,108797.988505416
United States,USA,2020-06-28,36457.714289999996,,141319.63,119330.24822811,361736.0,111059.463610835
United States,USA,2020-06-29,38297.714289999996,,143554.46,123253.00259263699,369337.0,115464.609378198
United States,USA,2020-06-30,39750.0,,145834.28,127083.519081062,376151.0,118867.860134663
United States,USA,2020-07-01,41058.57143,,147690.39,130772.462225978,382177.0,122033.12579456599
United States,USA,2020-07-02,43588.42857,,149362.84,134274.88808940802,387424.0,129013.647303763
United States,USA,2020-07-03,45367.0,,151287.97,137551.589677847,391911.0,133961.64501456698
United States,USA,2020-07-04,46640.57143,,153374.68,140570.318627671,395665.0,137625.34335766098
United States,USA,2020-07-05,47031.285710000004,,155073.31,143307.087982747,398716.0,138885.487570049
United States,USA,2020-07-06,48519.85714,,156476.63,145747.563965876,401102.0,143575.612092946
United States,USA,2020-07-07,49724.714289999996,,157971.81,147887.255414078,402860.0,147600.853196527
United States,USA,2020-07-08,51666.57143,,159509.21,149730.78097014,404028.0,153976.174633945
United States,USA,2020-07-09,52646.285710000004,,161159.52,151290.873418991,404645.0,157624.48222438598
United States,USA,2020-07-10,54018.428570000004,,162906.3,152587.36758286098,404746.0,162561.946577955
United States,USA,2020-07-11,55758.85714,,164722.16,153645.561091503,404367.0,168718.035784301
United States,USA,2020-07-12,58306.0,,166498.63,154493.897390199,403542.0,177435.983602335
United States,USA,2020-07-13,59472.428570000004,,168954.76,155161.788090886,402302.0,182060.517481626
United States,USA,2020-07-14,60633.0,,171606.27,155677.46178351098,400678.0,186754.468053685
United States,USA,2020-07-15,62210.85714,,173645.95,156066.319511435,398699.0,192838.75552357602
United States,USA,2020-07-16,63469.571429999996,,175507.18,156350.235721029,396396.0,198055.93099662
United States,USA,2020-07-17,65459.0,,177348.34,156546.880728249,393794.0,205703.06208036302
United States,USA,2020-07-18,66154.57143,,179177.57,156669.090800882,390921.0,209439.897028557
United States,USA,2020-07-19,66254.28571,,181037.03,156724.267855293,387803.0,211415.21433335
United States,USA,2020-07-20,66902.57143,,183591.49,156714.298738686,384462.0,215270.335508928
United States,USA,2020-07-21,66707.71429,,186275.25,156635.91335679402,380922.0,216529.70102127
United States,USA,2020-07-22,67212.0,,188243.79,156481.703131952,377205.0,220157.639973644
United States,USA,2020-07-23,67373.57143,,189414.42,156240.865882473,373331.0,222746.543412767
United States,USA,2020-07-24,65411.571429999996,,188244.57,155900.197836375,369321.0,218284.05197964102
United States,USA,2020-07-25,66402.0,,186046.47,155445.487505482,365478.0,223619.57003047602
