Entity,Code,Date,daily_new_confirmed,annotations,ihme_mean,ihme_lower,ihme_upper
Brazil,BRA,2020-02-10,0.0,,42.1035047990526,34.641444283393895,54.711925536380605
Brazil,BRA,2020-02-11,0.0,,43.6117257970874,34.82424770788,59.104091083133405
Brazil,BRA,2020-02-12,0.0,,45.763222506160794,35.1142534684765,64.75514533592239
Brazil,BRA,2020-02-13,0.0,,48.6664208918564,35.753012471161206,71.4514866250476
Brazil,BRA,2020-02-14,0.0,,52.45999003790771,36.736345732291205,79.89709443328209
Brazil,BRA,2020-02-15,0.0,,57.32328227343929,38.2114016207204,90.3004395470612
Brazil,BRA,2020-02-16,0.0,,63.49223419169579,40.085419330638,103.294805535096
Brazil,BRA,2020-02-17,0.0,,71.2819530792026,42.8160633663875,118.98607818855801
Brazil,BRA,2020-02-18,0.0,,81.11762039634,46.3226874061526,140.978681796395
Brazil,BRA,2020-02-19,0.0,,93.5782538605949,50.932499871715,167.203455115265
Brazil,BRA,2020-02-20,0.0,,109.457418267002,57.064105655438794,199.494250309185
Brazil,BRA,2020-02-21,0.0,,129.84360963382,64.8263665892636,239.930983449064
Brazil,BRA,2020-02-22,0.0,,156.224503383902,74.7247856672169,290.709761718084
Brazil,BRA,2020-02-23,0.0,,190.619224608385,88.4842158243067,355.046893882578
Brazil,BRA,2020-02-24,0.0,,235.732793981362,106.51229503028,434.208256325832
Brazil,BRA,2020-02-25,0.0,,295.118349786632,132.070206761544,533.42080757777
Brazil,BRA,2020-02-26,0.14286,,373.318740903594,164.837286584468,658.065901226396
Brazil,BRA,2020-02-27,0.14286,,475.94821036298896,212.774607780681,826.016974698936
Brazil,BRA,2020-02-28,0.14286,,609.674856987597,276.713619810475,1043.82215976456
Brazil,BRA,2020-02-29,0.14286,,782.07874161655,364.39256966509004,1346.0137141885302
Brazil,BRA,2020-03-01,0.28570999999999996,,1001.4272459181,483.346924939974,1721.0826793552699
Brazil,BRA,2020-03-02,0.28570999999999996,,1276.40003284724,639.68566569846,2198.2464744729396
Brazil,BRA,2020-03-03,0.28570999999999996,,1615.83527486866,835.250585516628,2766.95638584693
Brazil,BRA,2020-03-04,0.14286,,2028.5416431815802,1068.81316841532,3425.81493322063
Brazil,BRA,2020-03-05,0.28570999999999996,,2523.1735606030898,1365.72025080702,4158.0229970810105
Brazil,BRA,2020-03-06,1.0,,3108.19318343814,1694.5896083197301,5041.38329553104
Brazil,BRA,2020-03-07,1.71429,,3791.8816822575395,2100.78643806832,6077.89953811591
Brazil,BRA,2020-03-08,1.5714299999999999,,4582.360716002379,2577.93942882807,7129.91006166323
Brazil,BRA,2020-03-09,3.28571,,5487.61335503981,3159.9602598113697,8321.55360994131
Brazil,BRA,2020-03-10,3.28571,,6515.33710285036,3884.1328712480104,9695.46472773926
Brazil,BRA,2020-03-11,4.57143,,7672.57830808943,4724.79410288206,11205.8661331087
Brazil,BRA,2020-03-12,7.0,,8965.16187870083,5706.8764814243605,12878.9545434105
Brazil,BRA,2020-03-13,9.85714,,10396.8372540988,6776.22530587703,14604.2000720528
Brazil,BRA,2020-03-14,12.14286,,11968.4699102257,8026.05206985386,16473.1012865747
Brazil,BRA,2020-03-15,15.42857,,13677.5876786125,9483.44481887994,18465.9626812505
Brazil,BRA,2020-03-16,25.0,,15518.470565829299,11041.962271095,20641.360300711898
Brazil,BRA,2020-03-17,29.85714,,17482.8595233031,12698.4719365946,22762.1301417742
Brazil,BRA,2020-03-18,36.714290000000005,,19560.9310260547,14543.429129935901,25096.3333210671
Brazil,BRA,2020-03-19,53.714290000000005,,21742.621631861002,16526.007489654,27573.2648748904
Brazil,BRA,2020-03-20,77.71429,,24018.843331995402,18516.6467595781,30115.204647912797
Brazil,BRA,2020-03-21,115.14286000000001,,26382.0760239186,20619.1380935188,32752.675103315
Brazil,BRA,2020-03-22,143.85714,,28826.70773904,22760.3946057336,35563.973418031404
Brazil,BRA,2020-03-23,192.28571000000002,,31349.4621603935,25017.986052187596,38412.215103837
Brazil,BRA,2020-03-24,236.71428999999998,,33949.6409860105,27288.195511808397,41403.2940173314
Brazil,BRA,2020-03-25,272.85714,,36629.116748456,29607.7635823988,44381.127495182
Brazil,BRA,2020-03-26,286.42857000000004,,39392.5248293231,31999.0206224279,47542.7077594584
Brazil,BRA,2020-03-27,327.71429,,42247.3033734244,34525.411626239,50798.7517780713
Brazil,BRA,2020-03-28,359.0,,45203.5726839867,37028.6537271619,54090.989567796605
Brazil,BRA,2020-03-29,396.57142999999996,,48273.853231357694,39616.780920418,57735.7501108129
Brazil,BRA,2020-03-30,387.14286,,51472.8847752518,42532.2414839588,61568.6465392666
Brazil,BRA,2020-03-31,384.0,,54817.2782950213,45421.1203396748,65519.7776956896
Brazil,BRA,2020-04-01,502.28570999999994,,58325.0854714629,48406.6843123995,69443.9806224401
Brazil,BRA,2020-04-02,629.0,,62015.5088762128,51671.0368743585,73704.9854833094
Brazil,BRA,2020-04-03,713.57143,,65908.71356685269,54978.5951127965,78583.198523132
Brazil,BRA,2020-04-04,805.57143,,70025.2969948234,58362.9177546117,83351.4542325742
Brazil,BRA,2020-04-05,910.5714300000001,,74385.5350600813,62119.2846461787,88248.6175171584
Brazil,BRA,2020-04-06,982.0,,79008.6299146479,65734.4809744784,93452.59129882538
Brazil,BRA,2020-04-07,1068.14286,,83912.28260574599,69956.1788556032,99432.9137776042
Brazil,BRA,2020-04-08,1142.85714,,89112.1944729833,73929.2190002838,105210.00206548699
Brazil,BRA,2020-04-09,1298.7142900000001,,94621.4658067098,78801.16671095809,111516.804047884
Brazil,BRA,2020-04-10,1421.0,,100450.111799674,83625.348923235,118365.07166267301
Brazil,BRA,2020-04-11,1511.7142900000001,,106604.829924719,88884.7533923956,125417.881950855
Brazil,BRA,2020-04-12,1492.7142900000001,,113087.802866154,94464.7116198286,132981.83076038302
Brazil,BRA,2020-04-13,1577.0,,119895.31158096,100240.14614269699,140509.319573269
Brazil,BRA,2020-04-14,1624.85714,,127016.800803135,106484.824099896,148679.354162876
Brazil,BRA,2020-04-15,1649.2857099999999,,134433.597983908,113307.832915857,156816.302771447
Brazil,BRA,2020-04-16,1770.42857,,142117.659448486,120437.33608924401,165214.528440953
Brazil,BRA,2020-04-17,1795.42857,,150031.756738393,127419.505351995,173900.077476167
Brazil,BRA,2020-04-18,2006.28571,,158130.717048443,135081.711043401,183761.33579501102
Brazil,BRA,2020-04-19,2267.42857,,166363.478253775,142667.23890735698,192359.99566475302
Brazil,BRA,2020-04-20,2355.0,,174675.689530328,150931.313971088,200395.007402551
Brazil,BRA,2020-04-21,2450.14286,,183011.82133457102,158772.777185552,209400.13784049198
Brazil,BRA,2020-04-22,2545.28571,,191317.169497388,166753.522333646,217901.787250841
Brazil,BRA,2020-04-23,2491.0,,199538.912548302,174696.832678689,226215.359801093
Brazil,BRA,2020-04-24,2723.85714,,207626.701057998,182273.179047792,234468.21703977103
Brazil,BRA,2020-04-25,2759.0,,215531.41400095698,189822.438315332,241955.69386416898
Brazil,BRA,2020-04-26,3130.0,,223203.630036007,198235.23605557397,250309.80931663103
Brazil,BRA,2020-04-27,3319.14286,,230593.502049016,205645.95883159,258253.378471079
Brazil,BRA,2020-04-28,3702.85714,,237650.535470008,212722.05476604102,265791.74536372104
Brazil,BRA,2020-04-29,4115.28571,,244324.284793121,219134.860787714,272286.849381691
Brazil,BRA,2020-04-30,4629.28571,,250566.57776439103,224841.333579078,278789.363693672
Brazil,BRA,2020-05-01,5126.85714,,256335.88919006,230566.781377686,285028.442840747
Brazil,BRA,2020-05-02,5513.42857,,261600.645975696,235959.03208925802,290266.863188708
Brazil,BRA,2020-05-03,5435.71429,,266341.480565026,240483.657130823,293654.349971259
Brazil,BRA,2020-05-04,5608.42857,,270553.659838097,244897.82449236,297536.515354983
Brazil,BRA,2020-05-05,5897.0,,274248.179901838,249078.261354719,301009.73655587103
Brazil,BRA,2020-05-06,6118.42857,,277449.78407745104,252301.979847988,303145.36192221
Brazil,BRA,2020-05-07,6722.285709999999,,280192.71399092604,255219.717011342,305461.827832271
Brazil,BRA,2020-05-08,7103.714290000001,,282516.77996690397,258169.136265444,307397.297351867
Brazil,BRA,2020-05-09,7677.0,,284465.056526152,260602.438074311,309866.56568361603
Brazil,BRA,2020-05-10,8482.85714,,286081.20480864,262341.984131565,312417.037830217
Brazil,BRA,2020-05-11,8793.14286,,287407.05938724,264164.068122422,313702.237526385
Brazil,BRA,2020-05-12,8650.14286,,288481.169789956,264512.02178711,315747.54381130397
Brazil,BRA,2020-05-13,8982.0,,289337.211380805,264861.818289561,316444.506395202
Brazil,BRA,2020-05-14,9108.0,,290003.63067728,265209.068994296,317146.051944529
Brazil,BRA,2020-05-15,9687.42857,,290504.167177015,266604.204889079,316939.53785778396
Brazil,BRA,2020-05-16,10413.57143,,290858.403962839,267097.081157891,316664.489496852
Brazil,BRA,2020-05-17,11029.0,,291082.88101618603,268524.991524988,317334.59982174897
Brazil,BRA,2020-05-18,11197.28571,,291192.531971845,268106.62304434896,315849.73013348604
Brazil,BRA,2020-05-19,12269.85714,,291202.20536263,267803.74314328696,315397.778552245
Brazil,BRA,2020-05-20,13434.14286,,291126.865154328,268765.52950803103,314490.956340899
Brazil,BRA,2020-05-21,14657.85714,,290981.221308942,268240.391171395,315245.649596517
Brazil,BRA,2020-05-22,15309.85714,,290779.639182756,268477.244523851,315478.938754923
Brazil,BRA,2020-05-23,16095.28571,,290536.490064241,268004.5538769,315994.411234893
Brazil,BRA,2020-05-24,16322.28571,,290266.042871207,267348.46805280104,316510.38344049803
Brazil,BRA,2020-05-25,17447.28571,,289981.966969562,267001.035636341,316126.90841939
Brazil,BRA,2020-05-26,17239.71429,,289698.768386588,266378.69272543304,316321.116118074
Brazil,BRA,2020-05-27,17084.85714,,289432.962499435,267222.350417302,315938.00008264
Brazil,BRA,2020-05-28,17177.42857,,289203.594287986,267631.927894619,315422.545601097
Brazil,BRA,2020-05-29,18307.28571,,289031.179960658,268673.866409764,314420.924322426
Brazil,BRA,2020-05-30,19182.28571,,288935.35082228604,269595.01892233,313424.182510254
Brazil,BRA,2020-05-31,21577.42857,,288931.78080455,269878.083574878,312620.605489387
Brazil,BRA,2020-06-01,21662.57143,,289028.556249088,269804.14794853696,311470.949318377
Brazil,BRA,2020-06-02,21649.85714,,289224.702419366,270164.30113169603,311967.592326058
Brazil,BRA,2020-06-03,23451.57143,,289509.782566874,270443.304133148,311653.246625104
Brazil,BRA,2020-06-04,24599.28571,,289864.63026660396,270669.123486522,312719.987445753
Brazil,BRA,2020-06-05,25242.0,,290262.980460712,270955.027428562,313895.06771837804
Brazil,BRA,2020-06-06,25799.42857,,290674.202131157,270427.62611772,313477.763409201
Brazil,BRA,2020-06-07,24913.85714,,291068.200452261,270050.926961713,313494.10812711396
Brazil,BRA,2020-06-08,25272.71429,,291419.417794862,270401.475049894,314139.930437177
Brazil,BRA,2020-06-09,25852.14286,,291710.773311608,271359.44747739896,314708.44177694
Brazil,BRA,2020-06-10,26302.85714,,291936.367698892,271324.990338251,314671.322001872
Brazil,BRA,2020-06-11,26914.285710000004,,292101.397062024,271501.78585056803,314299.959303805
Brazil,BRA,2020-06-12,26842.28571,,292219.929345634,271876.249643513,313954.947311569
Brazil,BRA,2020-06-13,26149.71429,,292313.20747887803,272499.402335734,313464.58072146197
Brazil,BRA,2020-06-14,25382.42857,,292406.36105409,273073.05457865,314262.584224294
Brazil,BRA,2020-06-15,25123.71429,,292524.970453543,273462.820202632,313898.973128775
Brazil,BRA,2020-06-16,25837.0,,292692.360021545,273839.372838972,313157.637967952
Brazil,BRA,2020-06-17,26240.85714,,292928.149868218,273737.303539771,312464.592933347
Brazil,BRA,2020-06-18,26137.28571,,293247.241446087,274064.836129589,312910.15830471
Brazil,BRA,2020-06-19,25044.85714,,293658.530026518,273869.416044313,314005.81021639897
Brazil,BRA,2020-06-20,29157.57143,,294164.79427156603,274331.73046317697,315039.583071827
Brazil,BRA,2020-06-21,31009.285710000004,,294762.472852009,275549.822794648,316173.221352652
Brazil,BRA,2020-06-22,31059.142860000004,,295441.204561918,276647.024054961,316852.360911073
Brazil,BRA,2020-06-23,31171.285710000004,,296184.069475243,277699.18698047,317088.818202577
Brazil,BRA,2020-06-24,31816.714289999996,,296968.598375328,278088.889154454,317895.345817554
Brazil,BRA,2020-06-25,33322.0,,297767.230608715,278524.644541366,317985.364028712
Brazil,BRA,2020-06-26,35710.285710000004,,298547.868108352,279229.98328668,318395.521944439
Brazil,BRA,2020-06-27,34580.14286,,299274.860630847,280058.433185075,318816.382230512
Brazil,BRA,2020-06-28,35155.42857,,299909.468172818,280887.090358623,319542.843319134
Brazil,BRA,2020-06-29,37015.0,,300411.242056391,281492.751662243,320135.496744873
Brazil,BRA,2020-06-30,37389.285710000004,,300739.748120483,281906.956617209,320282.082458762
Brazil,BRA,2020-07-01,36590.714289999996,,300857.22395099,281749.37682078104,320554.360858435
Brazil,BRA,2020-07-02,37160.285710000004,,300731.885982021,281408.303368397,320790.119384804
Brazil,BRA,2020-07-03,38392.0,,300340.946499421,280570.536809832,320370.788517817
Brazil,BRA,2020-07-04,37729.57143,,299674.31437275396,279983.591476583,319410.350367689
Brazil,BRA,2020-07-05,37619.57143,,298736.571647346,278654.496222584,318088.512388276
Brazil,BRA,2020-07-06,36987.42857,,297547.078206271,276833.606491353,317674.95895343396
Brazil,BRA,2020-07-07,36441.285710000004,,296139.256881913,275940.478340588,316083.312728528
Brazil,BRA,2020-07-08,38078.285710000004,,294556.276013552,274935.834792005,315211.010529078
Brazil,BRA,2020-07-09,37772.42857,,292846.690604195,273186.053671674,313843.251797518
Brazil,BRA,2020-07-10,36988.714289999996,,291060.51197714603,271877.150120792,312260.595779678
Brazil,BRA,2020-07-11,37392.285710000004,,289245.432226456,270036.433646552,310661.604492724
Brazil,BRA,2020-07-12,37549.42857,,287444.906569572,268264.85330828803,308225.668955794
Brazil,BRA,2020-07-13,37375.14286,,285697.584224079,267050.723595833,307162.20877753396
Brazil,BRA,2020-07-14,37383.285710000004,,284038.027936643,265316.265963223,305875.42232520104
Brazil,BRA,2020-07-15,36890.714289999996,,282495.92760188103,263708.120899043,304576.21056468604
Brazil,BRA,2020-07-16,36226.85714,,281094.676294216,262757.002633095,303031.98425777897
Brazil,BRA,2020-07-17,36624.57143,,279850.321989583,261732.082261095,302230.11077171
Brazil,BRA,2020-07-18,35071.57143,,278770.48375499,261337.103443265,300384.578158034
Brazil,BRA,2020-07-19,33572.85714,,277853.112338196,259904.34395363898,299224.606480456
Brazil,BRA,2020-07-20,33386.85714,,277086.195719401,258524.922957756,298167.539853455
Brazil,BRA,2020-07-21,33382.714289999996,,276449.008921305,257811.00304599898,297379.80074131803
Brazil,BRA,2020-07-22,33261.42857,,275912.898518285,257223.24270332698,296733.282525163
Brazil,BRA,2020-07-23,37252.285710000004,,275441.660196078,256529.205907313,295840.34576399997
Brazil,BRA,2020-07-24,39332.0,,274992.765954989,255652.659354585,295792.578944815
Brazil,BRA,2020-07-25,42434.0,,274519.030597993,255501.37476510802,295425.770841301
Brazil,BRA,2020-07-26,45664.714289999996,,273970.211176709,255127.257712959,295096.030949368
Brazil,BRA,2020-07-27,45814.57143,,273294.827445908,254395.140702536,293614.721283147
Brazil,BRA,2020-07-28,46247.0,,272443.147728541,253518.96135368198,293975.05444646603
Brazil,BRA,2020-07-29,46219.57143,,271370.098521379,252576.573520281,292035.305453505
Brazil,BRA,2020-07-30,46393.0,,270038.197935189,251131.27717083198,290054.42898729
Brazil,BRA,2020-07-31,46089.57143,,268420.043180232,249476.447082255,288345.748065785
Brazil,BRA,2020-08-01,45588.42857,,266499.396191765,247305.059246641,285651.069133276
Brazil,BRA,2020-08-02,44766.285710000004,,264271.231557644,245777.241780463,283730.98930736
Brazil,BRA,2020-08-03,44940.85714,,261741.484884458,242808.156862242,281039.3578158
Brazil,BRA,2020-08-04,43991.85714,,258925.93705885802,240048.935756288,278594.19783108
Brazil,BRA,2020-08-05,45532.85714,,255848.80769213897,235925.400415424,275470.469192203
Brazil,BRA,2020-08-06,43829.714289999996,,252541.523326452,231906.55031427802,271811.08907761803
Brazil,BRA,2020-08-07,43158.57143,,249042.113200712,228520.621200172,269028.20476838603
Brazil,BRA,2020-08-08,42851.0,,245394.819120046,224567.680450331,265193.442528634
Brazil,BRA,2020-08-09,43505.0,,241648.36181653602,221413.89058338897,261831.87528466698
Brazil,BRA,2020-08-10,43106.42857,,237855.021069478,218745.01287069102,258188.22767209602
Brazil,BRA,2020-08-11,43878.85714,,234068.53188625,215631.171512681,254096.237153865
Brazil,BRA,2020-08-12,43958.42857,,230341.86286866,212574.026536258,249582.840543999
Brazil,BRA,2020-08-13,43673.14286,,226724.65707455302,208933.164443196,245355.95699360603
Brazil,BRA,2020-08-14,44666.285710000004,,223261.07810997602,206149.57113993302,241887.00495933302
Brazil,BRA,2020-08-15,44725.42857,,219988.185163572,203489.849739508,237935.054368857
Brazil,BRA,2020-08-16,43526.285710000004,,216935.25415874,201108.725494752,234679.633231538
Brazil,BRA,2020-08-17,43539.285710000004,,214123.71211912602,198952.37018382602,231763.66481320898
Brazil,BRA,2020-08-18,43157.14286,,211567.665736203,196567.565448535,228928.01923654802
Brazil,BRA,2020-08-19,42532.0,,209274.902563485,194647.95876453,226017.32626153302
Brazil,BRA,2020-08-20,41695.285710000004,,207248.17608259802,192775.729111571,223510.733429218
Brazil,BRA,2020-08-21,39585.57143,,205485.298574476,191093.462482592,222467.289650584
Brazil,BRA,2020-08-22,36687.14286,,203979.106805094,189730.44848752802,220139.288189871
Brazil,BRA,2020-08-23,37895.14286,,202718.065360052,188687.23035667802,218873.517397688
Brazil,BRA,2020-08-24,37940.85714,,201686.568235565,187560.874448889,217613.201812597
Brazil,BRA,2020-08-25,37613.0,,200863.93576183397,186856.645920776,216450.917388536
Brazil,BRA,2020-08-26,37520.14286,,200224.786234604,186146.618903512,215695.28861484802
Brazil,BRA,2020-08-27,37214.85714,,199740.082931614,185759.06668098198,214923.343637026
Brazil,BRA,2020-08-28,37059.42857,,199377.233574281,185575.465033302,214533.02786635
Brazil,BRA,2020-08-29,38924.714289999996,,199099.56456438103,185043.93991264398,214020.457813256
Brazil,BRA,2020-08-30,37684.42857,,198867.128428177,184823.301258117,213834.926101768
Brazil,BRA,2020-08-31,36646.85714,,198636.762259125,184712.448619795,213543.160399793
Brazil,BRA,2020-09-01,40773.0,,198362.480222643,184671.66488117602,213650.739151188
Brazil,BRA,2020-09-02,40133.714289999996,,197996.357245979,184053.13324101898,213764.523563829
Brazil,BRA,2020-09-03,40101.285710000004,,197490.02516369,183223.51425086698,213513.92225022198
Brazil,BRA,2020-09-04,40035.285710000004,,196796.445093891,182401.01641012199,212809.080913394
Brazil,BRA,2020-09-05,41147.0,,195872.080600475,181364.96865061898,211765.370382058
Brazil,BRA,2020-09-06,39549.57143,,194680.361953348,179918.46889816198,210322.04149874
Brazil,BRA,2020-09-07,39315.714289999996,,193194.826268379,178318.049834595,208348.88604844103
Brazil,BRA,2020-09-08,34217.42857,,191401.28375003897,177142.32404264,206264.192331829
Brazil,BRA,2020-09-09,30163.142860000004,,189298.127115319,175118.127579296,204371.34091511602
Brazil,BRA,2020-09-10,28574.857139999996,,186895.46709018102,172684.074624725,202123.717370039
Brazil,BRA,2020-09-11,28115.42857,,184213.05256473398,169687.175411457,199771.84701651603
Brazil,BRA,2020-09-12,27047.42857,,181276.797302896,166002.607862641,197320.24522083398
Brazil,BRA,2020-09-13,27526.714289999996,,178116.59328734397,162521.31193206698,194531.758107681
Brazil,BRA,2020-09-14,27562.0,,174765.063681316,158833.13633238,192023.48875563897
Brazil,BRA,2020-09-15,28259.42857,,171257.297433334,155284.55523412902,188656.775678644
Brazil,BRA,2020-09-16,31455.714289999996,,167631.445534099,151753.023562322,185326.587389671
Brazil,BRA,2020-09-17,31599.142860000004,,163929.663248815,148377.33466676698,181119.138211273
Brazil,BRA,2020-09-18,30991.42857,,160198.371840505,145000.474772026,177309.853916247
Brazil,BRA,2020-09-19,30431.285710000004,,156487.35899767198,141955.752014525,172644.121308778
Brazil,BRA,2020-09-20,30364.714289999996,,152847.61995477302,138996.29504579,168438.44618324
Brazil,BRA,2020-09-21,30596.285710000004,,149329.00492076302,135771.107886097,164475.792379525
Brazil,BRA,2020-09-22,30351.142860000004,,145978.022312279,132832.32403738098,160679.951881136
Brazil,BRA,2020-09-23,29905.857139999996,,142836.350791831,129696.40676430099,156724.022215039
Brazil,BRA,2020-09-24,29400.285710000004,,139939.521303629,126966.420943072,153316.70311124402
Brazil,BRA,2020-09-25,28902.285710000004,,137316.61876736302,124111.148414361,149852.580558757
Brazil,BRA,2020-09-26,27775.714289999996,,134990.778941619,122351.491505516,147384.946535378
Brazil,BRA,2020-09-27,27107.285710000004,,132974.846941725,120380.02695453801,144928.775835257
Brazil,BRA,2020-09-28,26811.42857,,131269.935093173,118934.62147993801,142970.388954931
Brazil,BRA,2020-09-29,26770.85714,,129860.91693907,116924.796188476,141182.032385823
Brazil,BRA,2020-09-30,26559.71429,,128715.63393432599,115451.513189244,140081.747973992
Brazil,BRA,2020-10-01,26578.57143,,127789.74847766699,113802.64324139699,139139.376805383
Brazil,BRA,2020-10-02,27055.714289999996,,127033.590990233,112204.500903051,138708.495631413
Brazil,BRA,2020-10-03,27272.857139999996,,126400.985130703,110580.975236947,138025.172518548
Brazil,BRA,2020-10-04,26977.42857,,125854.010661735,108820.688597429,138215.093609357
Brazil,BRA,2020-10-05,26140.0,,125359.237573156,107032.39831102801,138303.536614148
Brazil,BRA,2020-10-06,25967.28571,,124948.477483741,105528.43987393401,138539.26295814
Brazil,BRA,2020-10-07,27374.142860000004,,124558.651537616,104366.949747586,138667.155324346
Brazil,BRA,2020-10-08,27108.42857,,124163.086153234,103087.941751674,139049.87866016198
Brazil,BRA,2020-10-09,25907.42857,,123711.986470293,101516.116147082,139804.70290335
Brazil,BRA,2020-10-10,25052.14286,,123169.965990768,99857.3628578661,140596.51361219
Brazil,BRA,2020-10-11,25114.85714,,122501.511698711,98011.2462085265,140927.080222125
Brazil,BRA,2020-10-12,25670.42857,,121807.983585051,96160.031215767,141467.964357032
Brazil,BRA,2020-10-13,25167.57143,,121194.05205221199,94618.90993670051,142105.74666093301
Brazil,BRA,2020-10-14,20641.0,,120773.32715796199,92995.42377483801,142765.43008984
Brazil,BRA,2020-10-15,20024.14286,,120557.401682804,91939.6404990033,144173.164973254
Brazil,BRA,2020-10-16,20134.57143,,120362.69850536199,90789.10144360029,145854.77219822
Brazil,BRA,2020-10-17,20630.28571,,120052.847014964,89677.5790139584,146401.68064834402
Brazil,BRA,2020-10-18,20246.42857,,119594.174680904,88535.2428203432,146780.44643674098
Brazil,BRA,2020-10-19,20051.71429,,118964.432430535,87303.3934857617,147338.748977198
Brazil,BRA,2020-10-20,21045.57143,,118195.80024536401,85982.165660429,147730.04819837
Brazil,BRA,2020-10-21,22903.71429,,117394.824286297,84696.5023357692,147878.410754305
Brazil,BRA,2020-10-22,22558.42857,,116670.246833176,83509.0034508875,148164.49871857
Brazil,BRA,2020-10-23,22034.85714,,115932.465867355,82377.4115846294,148212.805696601
Brazil,BRA,2020-10-24,21908.0,,115108.76522644,81247.0711121684,148272.00169234
Brazil,BRA,2020-10-25,22324.71429,,114243.979934603,80144.2289393839,148180.987745934
Brazil,BRA,2020-10-26,22683.42857,,,,
Brazil,BRA,2020-10-27,22732.42857,,,,
Brazil,BRA,2020-10-28,23669.57143,,,,
Brazil,BRA,2020-10-29,24214.0,,,,
Brazil,BRA,2020-10-30,24392.28571,,,,
Brazil,BRA,2020-10-31,23286.0,,,,
Brazil,BRA,2020-11-01,22138.57143,,,,
Brazil,BRA,2020-11-02,21653.85714,,,,
Brazil,BRA,2020-11-03,20621.71429,,,,
India,IND,2020-01-02,0.0,,,,
India,IND,2020-01-03,0.0,,,,
India,IND,2020-01-04,0.0,,,,
India,IND,2020-01-05,0.0,,,,
India,IND,2020-01-06,0.0,,,,
India,IND,2020-01-07,0.0,,,,
India,IND,2020-01-08,0.0,,,,
India,IND,2020-01-09,0.0,,,,
India,IND,2020-01-10,0.0,,,,
India,IND,2020-01-11,0.0,,,,
India,IND,2020-01-12,0.0,,,,
India,IND,2020-01-13,0.0,,,,
India,IND,2020-01-14,0.0,,,,
India,IND,2020-01-15,0.0,,,,
India,IND,2020-01-16,0.0,,,,
India,IND,2020-01-17,0.0,,,,
India,IND,2020-01-18,0.0,,,,
India,IND,2020-01-19,0.0,,,,
India,IND,2020-01-20,0.0,,,,
India,IND,2020-01-21,0.0,,,,
India,IND,2020-01-22,0.0,,,,
India,IND,2020-01-23,0.0,,,,
India,IND,2020-01-24,0.0,,,,
India,IND,2020-01-25,0.0,,,,
India,IND,2020-01-26,0.0,,,,
India,IND,2020-01-27,0.0,,,,
India,IND,2020-01-28,0.0,,,,
India,IND,2020-01-29,0.0,,,,
India,IND,2020-01-30,0.14286,,,,
India,IND,2020-01-31,0.14286,,,,
India,IND,2020-02-01,0.14286,,,,
India,IND,2020-02-02,0.28570999999999996,,,,
India,IND,2020-02-03,0.28570999999999996,,,,
India,IND,2020-02-04,0.42857,,0.0,0.0,0.0
India,IND,2020-02-05,0.42857,,0.0,0.0,0.0
India,IND,2020-02-06,0.28570999999999996,,0.0,0.0,0.0
India,IND,2020-02-07,0.28570999999999996,,0.0,0.0,0.0
India,IND,2020-02-08,0.28570999999999996,,0.0,0.0,0.0
India,IND,2020-02-09,0.14286,,0.0,0.0,0.0
India,IND,2020-02-10,0.14286,,0.0,0.0,0.0
India,IND,2020-02-11,0.0,,0.0,0.0,0.0
India,IND,2020-02-12,0.0,,0.0,0.0,0.0
India,IND,2020-02-13,0.0,,0.0,0.0,0.0
India,IND,2020-02-14,0.0,,0.0,0.0,0.0
India,IND,2020-02-15,0.0,,0.0,0.0,0.0
India,IND,2020-02-16,0.0,,0.0,0.0,0.0
India,IND,2020-02-17,0.0,,0.0,0.0,0.0
India,IND,2020-02-18,0.0,,0.0,0.0,0.0
India,IND,2020-02-19,0.0,,0.0,0.0,0.0
India,IND,2020-02-20,0.0,,0.0,0.0,0.0
India,IND,2020-02-21,0.0,,0.0,0.0,0.0
India,IND,2020-02-22,0.0,,0.0,0.0,0.0
India,IND,2020-02-23,0.0,,141.19043918357,0.0,723.248534066969
India,IND,2020-02-24,0.0,,293.248321637947,0.0,796.4164273654519
India,IND,2020-02-25,0.0,,451.709549447727,0.0,878.0010158565669
India,IND,2020-02-26,0.0,,634.7225741097229,2.8032323475143497,970.182075671454
India,IND,2020-02-27,0.0,,830.619593790741,616.808984647694,1072.12279739102
India,IND,2020-02-28,0.0,,915.7423942078699,676.376882853972,1186.9630534157
India,IND,2020-02-29,0.0,,1017.1601565106401,749.339234883763,1327.85617739393
India,IND,2020-03-01,0.0,,1137.2568931334,832.510793069276,1489.49069121236
India,IND,2020-03-02,0.0,,1278.71538776056,930.3199068992141,1685.01247482333
India,IND,2020-03-03,0.28570999999999996,,1444.5758515400303,1050.95667949699,1915.56388560867
India,IND,2020-03-04,0.42857,,1638.33821984074,1187.49228852969,2181.11569718882
India,IND,2020-03-05,3.5714300000000003,,1864.1038899366001,1347.24983835709,2488.27196260263
India,IND,2020-03-06,3.71429,,2126.7347008934303,1525.25029052124,2854.44515274886
India,IND,2020-03-07,4.0,,2432.02527308133,1732.4962557367,3270.1513476171003
India,IND,2020-03-08,4.42857,,2786.8264678371,1973.2293908246802,3751.8220741458504
India,IND,2020-03-09,5.16667,,3199.0405862413104,2255.8010841180803,4298.99591248467
India,IND,2020-03-10,6.5,,3677.43901965021,2588.76974144956,4930.332157572971
