Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new estimated infections of COVID-19 (LSHTM, lower)","Daily new estimated infections of COVID-19 (LSHTM, upper)"
San Marino,SMR,2020-03-02,1.14286,,,,
San Marino,SMR,2020-03-03,1.33333,,,,
San Marino,SMR,2020-03-04,1.66667,,,,
San Marino,SMR,2020-03-05,2.5,,69.1203407562265,19.1575601060009,250.674995876152
San Marino,SMR,2020-03-06,3.5,,93.3113307299176,26.9953531384357,315.83063826062
San Marino,SMR,2020-03-07,3.66667,,93.8901597711886,28.4698984789208,298.335190774361
San Marino,SMR,2020-03-08,4.16667,,102.060312196523,32.0419589185894,307.982712702329
San Marino,SMR,2020-03-09,4.83333,,112.877457661367,36.722193342476,325.82244872802
San Marino,SMR,2020-03-10,5.85714,,151.613867446865,50.5777579719457,422.115399003719
San Marino,SMR,2020-03-11,7.42857,,182.149895583906,62.3664030024198,494.375447235247
San Marino,SMR,2020-03-12,7.28571,,168.735485784877,59.0428088961081,449.239283622346
San Marino,SMR,2020-03-13,6.42857,,140.276537678581,49.8719771389234,368.387409713557
San Marino,SMR,2020-03-14,7.14286,,146.512345927168,52.579439365909,382.808496626876
San Marino,SMR,2020-03-15,9.42857,,181.451156925929,65.4700218982552,474.394223216119
San Marino,SMR,2020-03-16,8.71429,,157.065181846452,56.8740374235698,413.129305134224
San Marino,SMR,2020-03-17,7.57143,,127.634569709665,46.2073939017752,337.325667833258
San Marino,SMR,2020-03-18,6,,94.4968503611695,34.0565953226387,251.428843757819
San Marino,SMR,2020-03-19,6.14286,,90.3039257752843,32.3435654063735,242.011197189958
San Marino,SMR,2020-03-20,8.42857,,115.578923166067,41.2844288089642,312.134036814312
San Marino,SMR,2020-03-21,11.14286,,142.462870759638,50.455227896572,387.763965642401
San Marino,SMR,2020-03-22,8.42857,,100.460135262149,35.3515601580675,275.288416353979
San Marino,SMR,2020-03-23,7.57143,,84.1216113135317,29.3862174710727,231.571630426275
San Marino,SMR,2020-03-24,12.14286,,125.814131277153,43.57376414573,348.167610343434
San Marino,SMR,2020-03-25,11.85714,,114.612085858021,39.3883729323496,318.774582589069
San Marino,SMR,2020-03-26,14.14286,,127.626124603258,43.5011151537838,356.118661232839
San Marino,SMR,2020-03-27,13.14286,,110.817643055303,37.5979845702897,309.704965242067
San Marino,SMR,2020-03-28,10.28571,,81.1205805294811,27.3736802320836,227.448446461722
San Marino,SMR,2020-03-29,10.42857,,77.0241351265922,25.8875906265759,216.194886852049
San Marino,SMR,2020-03-30,11.14286,,77.1767769426191,25.8224399161527,217.013019528181
San Marino,SMR,2020-03-31,6,,39.0304009365718,13.0610422178485,109.777486558346
San Marino,SMR,2020-04-01,6.14286,,37.5947435419125,12.5719535758479,105.824777992811
San Marino,SMR,2020-04-02,4,,23.0719182576269,7.72970753284458,65.0550631749707
San Marino,SMR,2020-04-03,3.85714,,21.0078144687481,7.05964206422704,59.3344028619482
San Marino,SMR,2020-04-04,4,,20.614388041096,6.9466426705055,58.3073383605116
San Marino,SMR,2020-04-05,5,,24.4323634437831,8.26439415996849,69.1899346853134
San Marino,SMR,2020-04-06,5.28571,,24.5437093752828,8.35839120967632,69.5510795092487
San Marino,SMR,2020-04-07,6.85714,,30.3191243176886,10.4036564183802,85.804013461752
San Marino,SMR,2020-04-08,7,,29.5402363404467,10.2339300785668,83.4308521270027
San Marino,SMR,2020-04-09,10.28571,,41.5207153803376,14.510062163559,117.13510567227
San Marino,SMR,2020-04-10,12.57143,,48.6471931208473,17.1696433936267,137.150992305876
San Marino,SMR,2020-04-11,13.28571,,49.3982118933935,17.6305130055662,139.117895868734
San Marino,SMR,2020-04-12,13.85714,,49.6090637700706,17.9110788432449,139.357092154594
San Marino,SMR,2020-04-13,12.85714,,44.4153950731144,16.2488324351411,124.482318633995
San Marino,SMR,2020-04-14,11.28571,,37.6999089983242,13.9932015257672,105.156417112729
San Marino,SMR,2020-04-15,13.28571,,43.0009982895428,16.1868429406727,119.516104428928
San Marino,SMR,2020-04-16,12,,37.7048797832551,14.396472957916,104.461883154427
San Marino,SMR,2020-04-17,13.28571,,40.603035261647,15.7220276627857,111.975200669163
San Marino,SMR,2020-04-18,13,,38.7112837004852,15.2150358521347,106.154950435479
San Marino,SMR,2020-04-19,14.14286,,41.106701363834,16.3932606484465,112.135286778704
San Marino,SMR,2020-04-20,15,,42.6236096870682,17.2501105717014,115.728642423472
San Marino,SMR,2020-04-21,15.14286,,42.1340885611693,17.3078726410238,114.111165484504
San Marino,SMR,2020-04-22,14.85714,,40.5372482991212,16.8848461345797,109.079557198733
San Marino,SMR,2020-04-23,13.71429,,36.7444573248406,15.5145913407971,98.3344790377876
San Marino,SMR,2020-04-24,10.71429,,28.2261753946418,12.0738137610469,75.065781584661
San Marino,SMR,2020-04-25,11.14286,,28.9007679622445,12.5205973367215,76.4604169991177
San Marino,SMR,2020-04-26,8.28571,,21.1816767183318,9.28903907268522,55.753486016124
San Marino,SMR,2020-04-27,11,,27.7450778171591,12.3059458838558,72.6574071186953
San Marino,SMR,2020-04-28,10.85714,,27.0470830036685,12.1269448570983,70.4649299041262
San Marino,SMR,2020-04-29,11,,27.091391178025,12.2721711436864,70.1204472435539
San Marino,SMR,2020-04-30,10.71429,,26.1096875048859,11.9415200750942,67.3061759566067
San Marino,SMR,2020-05-01,9.71429,,23.4432118935,10.8187459964351,60.0765747272837
San Marino,SMR,2020-05-02,9.57143,,22.8917275715829,10.6534218363735,58.4964027933406
San Marino,SMR,2020-05-03,9.57143,,22.7034172819437,10.648564871226,57.813988648057
San Marino,SMR,2020-05-04,6.28571,,14.7982377273879,6.99142939461841,37.5782309952305
San Marino,SMR,2020-05-05,6.28571,,14.6953789840788,6.98972896241346,37.1687653799458
San Marino,SMR,2020-05-06,5.14286,,11.9465971203378,5.71765878140783,30.1781020911268
San Marino,SMR,2020-05-07,6.42857,,14.8465520723112,7.1462962420633,37.3713723152123
San Marino,SMR,2020-05-08,7.57143,,17.3903005072778,8.41482213957082,43.7049132122407
San Marino,SMR,2020-05-09,6.14286,,14.0413330457038,6.82711828835935,35.1931175925535
San Marino,SMR,2020-05-10,8.14286,,18.5299749288987,9.04931248950385,46.4877837989804
San Marino,SMR,2020-05-11,6.57143,,14.8922503890557,7.30202985256686,37.2728579529527
San Marino,SMR,2020-05-12,6.57143,,14.8375765045776,7.30178135457245,37.2090419763142
San Marino,SMR,2020-05-13,7,,15.7538083171105,7.77829003884372,39.5640478637229
San Marino,SMR,2020-05-14,5,,11.2190724737029,5.55581724851478,28.2191526398931
San Marino,SMR,2020-05-15,3.71429,,8.3111772980282,4.1268105328027,20.9428581223544
San Marino,SMR,2020-05-16,4.14286,,9.24900766075361,4.60345134648227,23.3857573728346
San Marino,SMR,2020-05-17,2.28571,,5.09253639367206,2.54004975396112,12.907844318128
San Marino,SMR,2020-05-18,3.71429,,8.25826121401245,4.12672577585444,21.0179184058544
San Marino,SMR,2020-05-19,3.71429,,8.24483655399596,4.12671120157827,21.1134009247378
San Marino,SMR,2020-05-20,2.42857,,5.38467916530686,2.69891021258074,13.8595079037091
San Marino,SMR,2020-05-21,1.85714,,4.1117786323013,2.06334544326537,10.661822355756
San Marino,SMR,2020-05-22,1.42857,,3.16099615883049,1.58778405538088,8.25086239365894
San Marino,SMR,2020-05-23,1.28571,,2.84243498152251,1.42889302992843,7.46676020572544
San Marino,SMR,2020-05-24,1.71429,,3.78615177442149,1.904448529603,10.0340741721084
San Marino,SMR,2020-05-25,1.57143,,3.46878233751274,1.74555834479579,9.26606608216187
San Marino,SMR,2020-05-26,1.71429,,3.78353636196799,1.90444640853854,10.2047801276221
San Marino,SMR,2020-05-27,1.57143,,3.4675192439545,1.74555682919851,9.45773235418036
San Marino,SMR,2020-05-28,1.57143,,3.46769487789676,1.74555644552091,9.55782151604562
San Marino,SMR,2020-05-29,1.71429,,3.78408702706162,1.90444512303249,10.528131119053
San Marino,SMR,2020-05-30,1.42857,,3.15594267269049,1.58777820799447,8.86891050634266
San Marino,SMR,2020-05-31,0.85714,,1.89357595775226,0.952222411439025,5.38047965731201
San Marino,SMR,2020-06-01,0.85714,,1.89471453295798,0.952222372629866,5.43497918226006
San Marino,SMR,2020-06-02,3,,6.6374143721058,3.33333372629652,19.2597680826795
San Marino,SMR,2020-06-03,3,,6.64301102137579,3.33333363724772,19.5070915374024
San Marino,SMR,2020-06-04,2.85714,,6.33240988090442,3.17444465467841,18.8500435823911
San Marino,SMR,2020-06-05,2.42857,,5.38949473335452,2.6988890282251,16.2904120659783
San Marino,SMR,2020-06-06,2.28571,,5.07811908883107,2.54000010083515,15.6325962355453
San Marino,SMR,2020-06-07,2.28571,,5.08453194221981,2.54000007396614,15.9372663854799
San Marino,SMR,2020-06-08,2.28571,,5.09141665202232,2.54000005562829,16.3136343272565
San Marino,SMR,2020-06-09,0,,0,0,0
San Marino,SMR,2020-06-10,0.14286,,0.319435069131941,0.158888891590072,1.06497001653099
San Marino,SMR,2020-06-11,0.57143,,1.27753901281198,0.634444452682555,4.33194041411855
San Marino,SMR,2020-06-12,0.57143,,1.27966209454487,0.6344444513245,4.42438537840244
San Marino,SMR,2020-06-13,1,,2.24495410716384,1.1111111202139,7.9061140871467
San Marino,SMR,2020-06-14,1,,2.2489531440948,1.11111111967377,8.05230252458072
San Marino,SMR,2020-06-15,1,,2.25307486198006,1.11111111798942,8.20088874490836
San Marino,SMR,2020-06-16,1,,2.25730814225983,1.11111111704835,8.36843813837373
San Marino,SMR,2020-06-17,0.85714,,1.93822784163679,0.952222226476249,7.31427777266792
San Marino,SMR,2020-06-18,0.71429,,1.61797359510311,0.793333336059716,6.26192994074916
San Marino,SMR,2020-06-19,0.71429,,1.62119404064624,0.793333335581438,6.38557812081237
San Marino,SMR,2020-06-20,0.28571,,0.650697562981688,0.317777778579846,2.62126419756355
San Marino,SMR,2020-06-21,0.28571,,,,
San Marino,SMR,2020-06-22,0.28571,,,,
San Marino,SMR,2020-06-23,0.57143,,,,
San Marino,SMR,2020-06-24,0.57143,,,,
San Marino,SMR,2020-06-25,0.28571,,,,
San Marino,SMR,2020-06-26,0.28571,,,,
San Marino,SMR,2020-06-27,0.28571,,,,
San Marino,SMR,2020-06-28,0.28571,,,,
San Marino,SMR,2020-06-29,0.28571,,,,
San Marino,SMR,2020-06-30,0,,,,
San Marino,SMR,2020-07-01,0,,,,
San Marino,SMR,2020-07-02,0,,,,
San Marino,SMR,2020-07-03,0,,,,
San Marino,SMR,2020-07-04,0,,,,
San Marino,SMR,2020-07-05,0,,,,
San Marino,SMR,2020-07-06,0,,,,
San Marino,SMR,2020-07-07,0,,,,
San Marino,SMR,2020-07-08,0,,,,
San Marino,SMR,2020-07-09,0.14286,,,,
San Marino,SMR,2020-07-10,0.14286,,,,
San Marino,SMR,2020-07-11,0.14286,,,,
San Marino,SMR,2020-07-12,0.14286,,,,
San Marino,SMR,2020-07-13,0.14286,,,,
San Marino,SMR,2020-07-14,0.14286,,,,
San Marino,SMR,2020-07-15,0.14286,,,,
San Marino,SMR,2020-07-16,0,,,,
San Marino,SMR,2020-07-17,0,,,,
San Marino,SMR,2020-07-18,0,,,,
San Marino,SMR,2020-07-19,0,,,,
San Marino,SMR,2020-07-20,0,,,,
San Marino,SMR,2020-07-21,0,,,,
San Marino,SMR,2020-07-22,0,,,,
San Marino,SMR,2020-07-23,0,,,,
San Marino,SMR,2020-07-24,0,,,,
San Marino,SMR,2020-07-25,0,,0,0,0
San Marino,SMR,2020-07-26,0,,0,0,0
San Marino,SMR,2020-07-27,0,,0,0,0
San Marino,SMR,2020-07-28,0,,0,0,0
San Marino,SMR,2020-07-29,0,,0,0,0
San Marino,SMR,2020-07-30,0,,0,0,0
San Marino,SMR,2020-07-31,0,,0,0,0
San Marino,SMR,2020-08-01,0,,0,0,0
San Marino,SMR,2020-08-02,0,,0,0,0
San Marino,SMR,2020-08-03,0,,0,0,0
San Marino,SMR,2020-08-04,0,,0,0,0
San Marino,SMR,2020-08-05,0,,0,0,0
San Marino,SMR,2020-08-06,1.57143,,6.25280698884218,2.69888889116454,41.5563866356155
San Marino,SMR,2020-08-07,1.57143,,6.27813632647383,2.69888889108476,42.7758182918628
San Marino,SMR,2020-08-08,1.57143,,6.67259158773919,2.85666666913662,46.9689915394081
San Marino,SMR,2020-08-09,1.57143,,6.70062463666209,2.85666666898863,48.8305063875542
San Marino,SMR,2020-08-10,1.57143,,6.72922818927282,2.85666666906575,50.6317098395416
San Marino,SMR,2020-08-11,1.57143,,6.75836813578876,2.85666666880977,53.0085022661652
San Marino,SMR,2020-08-12,1.57143,,,,
San Marino,SMR,2020-08-13,0,,,,
San Marino,SMR,2020-08-14,0,,,,
San Marino,SMR,2020-08-15,0,,,,
San Marino,SMR,2020-08-16,0,,,,
San Marino,SMR,2020-08-17,0,,,,
San Marino,SMR,2020-08-18,0,,,,
San Marino,SMR,2020-08-19,0,,,,
San Marino,SMR,2020-08-20,0,,,,
San Marino,SMR,2020-08-21,0,,,,
San Marino,SMR,2020-08-22,0,,,,
San Marino,SMR,2020-08-23,0,,,,
San Marino,SMR,2020-08-24,0,,,,
San Marino,SMR,2020-08-25,0,,,,
San Marino,SMR,2020-08-26,0,,,,
San Marino,SMR,2020-08-27,0,,,,
San Marino,SMR,2020-08-28,0,,,,
San Marino,SMR,2020-08-29,0,,,,
San Marino,SMR,2020-08-30,0,,,,
San Marino,SMR,2020-08-31,0,,,,
San Marino,SMR,2020-09-01,0.71429,,,,
San Marino,SMR,2020-09-02,0.71429,,,,
San Marino,SMR,2020-09-03,0.71429,,,,
San Marino,SMR,2020-09-04,0.71429,,,,
San Marino,SMR,2020-09-05,0.71429,,,,
San Marino,SMR,2020-09-06,0.85714,,,,
San Marino,SMR,2020-09-07,0.85714,,,,
San Marino,SMR,2020-09-08,0.14286,,,,
San Marino,SMR,2020-09-09,0.14286,,,,
San Marino,SMR,2020-09-10,1,,,,
San Marino,SMR,2020-09-11,1,,,,
San Marino,SMR,2020-09-12,1,,,,
San Marino,SMR,2020-09-13,0.85714,,,,
San Marino,SMR,2020-09-14,0.85714,,,,
San Marino,SMR,2020-09-15,0.85714,,,,
San Marino,SMR,2020-09-16,1,,,,
San Marino,SMR,2020-09-17,0.14286,,,,
San Marino,SMR,2020-09-18,0.14286,,,,
San Marino,SMR,2020-09-19,0.14286,,,,
San Marino,SMR,2020-09-20,0.14286,,,,
San Marino,SMR,2020-09-21,0.14286,,,,
San Marino,SMR,2020-09-22,0.14286,,,,
San Marino,SMR,2020-09-23,0,,,,
San Marino,SMR,2020-09-24,0,,,,
San Marino,SMR,2020-09-25,0.57143,,,,
San Marino,SMR,2020-09-26,0.57143,,,,
San Marino,SMR,2020-09-27,0.57143,,,,
San Marino,SMR,2020-09-28,0.57143,,,,
San Marino,SMR,2020-09-29,0.57143,,,,
San Marino,SMR,2020-09-30,0.57143,,,,
San Marino,SMR,2020-10-01,1.28571,,,,
San Marino,SMR,2020-10-02,0.71429,,,,
San Marino,SMR,2020-10-03,0.71429,,,,
San Marino,SMR,2020-10-04,0.71429,,,,
San Marino,SMR,2020-10-05,0.71429,,,,
San Marino,SMR,2020-10-06,0.71429,,,,
San Marino,SMR,2020-10-07,3.42857,,,,
San Marino,SMR,2020-10-08,2.71429,,,,
San Marino,SMR,2020-10-09,2.85714,,,,
San Marino,SMR,2020-10-10,2.85714,,,,
San Marino,SMR,2020-10-11,2.85714,,,,
San Marino,SMR,2020-10-12,2.85714,,,,
San Marino,SMR,2020-10-13,2.85714,,,,
San Marino,SMR,2020-10-14,0.14286,,,,
San Marino,SMR,2020-10-15,0.14286,,,,
San Marino,SMR,2020-10-16,1,,,,
San Marino,SMR,2020-10-17,1,,,,
San Marino,SMR,2020-10-18,1,,,,
San Marino,SMR,2020-10-19,1,,,,
San Marino,SMR,2020-10-20,2,,,,
San Marino,SMR,2020-10-21,2,,,,
San Marino,SMR,2020-10-22,3.14286,,,,
San Marino,SMR,2020-10-23,6.14286,,,,
San Marino,SMR,2020-10-24,8.57143,,,,
San Marino,SMR,2020-10-25,8.57143,,,,
San Marino,SMR,2020-10-26,8.57143,,,,
San Marino,SMR,2020-10-27,12.28571,,,,
San Marino,SMR,2020-10-28,12.28571,,,,
San Marino,SMR,2020-10-29,21.85714,,,,
San Marino,SMR,2020-10-30,18,,,,
San Marino,SMR,2020-10-31,15.57143,,,,
San Marino,SMR,2020-11-01,15.57143,,,,
San Marino,SMR,2020-11-02,15.57143,,,,
San Marino,SMR,2020-11-03,10.85714,,,,
San Marino,SMR,2020-11-04,20.28571,,,,
San Marino,SMR,2020-11-05,9.57143,,,,
San Marino,SMR,2020-11-06,16.42857,,,,
San Marino,SMR,2020-11-07,16.42857,,,,
San Marino,SMR,2020-11-08,16.42857,,,,
San Marino,SMR,2020-11-09,16.42857,,,,
San Marino,SMR,2020-11-10,26.57143,,,,
San Marino,SMR,2020-11-11,17.14286,,,,
Sao Tome and Principe,STP,2020-04-11,1.33333,,,,
Sao Tome and Principe,STP,2020-04-12,1,,,,
Sao Tome and Principe,STP,2020-04-13,0.8,,,,
Sao Tome and Principe,STP,2020-04-14,0.66667,,,,
Sao Tome and Principe,STP,2020-04-15,0.57143,,,,
Sao Tome and Principe,STP,2020-04-16,0,,,,
Sao Tome and Principe,STP,2020-04-17,0,,,,
Sao Tome and Principe,STP,2020-04-18,0,,,,
Sao Tome and Principe,STP,2020-04-19,0,,,,
Sao Tome and Principe,STP,2020-04-20,0,,,,
Sao Tome and Principe,STP,2020-04-21,0,,,,
Sao Tome and Principe,STP,2020-04-22,0,,,,
Sao Tome and Principe,STP,2020-04-23,0.42857,,,,
Sao Tome and Principe,STP,2020-04-24,0.57143,,,,
Sao Tome and Principe,STP,2020-04-25,0.57143,,,,
Sao Tome and Principe,STP,2020-04-26,0.57143,,,,
Sao Tome and Principe,STP,2020-04-27,0.57143,,,,
Sao Tome and Principe,STP,2020-04-28,0.57143,,,,
Sao Tome and Principe,STP,2020-04-29,1,,,,
Sao Tome and Principe,STP,2020-04-30,1,,,,
Sao Tome and Principe,STP,2020-05-01,1.14286,,,,
Sao Tome and Principe,STP,2020-05-02,1.42857,,,,
Sao Tome and Principe,STP,2020-05-03,1.42857,,,,
Sao Tome and Principe,STP,2020-05-04,1.42857,,,,
Sao Tome and Principe,STP,2020-05-05,23.71429,,,,
Sao Tome and Principe,STP,2020-05-06,23.28571,,,,
Sao Tome and Principe,STP,2020-05-07,22.85714,,,,
Sao Tome and Principe,STP,2020-05-08,24.42857,,,,
Sao Tome and Principe,STP,2020-05-09,27.14286,,,,
Sao Tome and Principe,STP,2020-05-10,27.14286,,,,
Sao Tome and Principe,STP,2020-05-11,27.14286,,,,
Sao Tome and Principe,STP,2020-05-12,5.42857,,,,
Sao Tome and Principe,STP,2020-05-13,6.57143,,14.9856746330207,7.30130324938809,40.1455257046431
Sao Tome and Principe,STP,2020-05-14,8.71429,,19.8370647153956,9.68246697691908,52.2974754411417
Sao Tome and Principe,STP,2020-05-15,6.85714,,15.5807672679642,7.61907376378994,40.4410663727397
Sao Tome and Principe,STP,2020-05-16,3.85714,,8.74785817382008,4.28565273973028,22.3846560315703
Sao Tome and Principe,STP,2020-05-17,3.85714,,8.73224217829572,4.2856481869253,21.9788816504664
Sao Tome and Principe,STP,2020-05-18,3.85714,,8.71744624755968,4.28564404931318,21.5921239099419
Sao Tome and Principe,STP,2020-05-19,4.85714,,10.9600773946536,5.39677837590567,26.8439432240836
Sao Tome and Principe,STP,2020-05-20,4.42857,,9.97930089295753,4.92121451979165,24.1903868855441
Sao Tome and Principe,STP,2020-05-21,2.28571,,5.14355547751885,2.54005002139916,12.3515702061682
Sao Tome and Principe,STP,2020-05-22,2.28571,,5.13688556528054,2.54004378128264,12.2390123432797
Sao Tome and Principe,STP,2020-05-23,2.28571,,5.13072456375538,2.54004264854903,12.1538741317336
Sao Tome and Principe,STP,2020-05-24,8,,17.9354232962306,8.88903716052559,42.2963985673858
Sao Tome and Principe,STP,2020-05-25,9.14286,,20.4770646966038,10.1590553443497,48.1061060246151
Sao Tome and Principe,STP,2020-05-26,7.57143,,16.9404716152553,8.41235672675221,39.6400027175148
Sao Tome and Principe,STP,2020-05-27,27.14286,,60.6816041090104,30.1593653850552,141.36059714595
Sao Tome and Principe,STP,2020-05-28,27.42857,,61.272786275608,30.4770914589929,142.314389668629
Sao Tome and Principe,STP,2020-05-29,29.57143,,66.0102710224994,32.8571227834408,152.924225122466
Sao Tome and Principe,STP,2020-05-30,30.28571,,67.5620346732787,33.6515573686901,156.127635641095
Sao Tome and Principe,STP,2020-05-31,26.85714,,59.8768929364686,29.8414634238384,137.9887244191
Sao Tome and Principe,STP,2020-06-01,26.28571,,58.572162303442,29.2070095330165,134.826218219987
Sao Tome and Principe,STP,2020-06-02,26.42857,,58.8620096338079,29.3658879049552,135.298780527757
Sao Tome and Principe,STP,2020-06-03,6.14286,,13.6755186583772,6.82562377752856,31.4260376471542
Sao Tome and Principe,STP,2020-06-04,5.85714,,13.0336981708534,6.50783757844599,29.9474797917307
Sao Tome and Principe,STP,2020-06-05,5.85714,,13.0291473087162,6.50783554115467,29.9149785362483
Sao Tome and Principe,STP,2020-06-06,6.57143,,14.6129811829718,7.30117027446956,33.5196423501485
Sao Tome and Principe,STP,2020-06-07,4.85714,,10.79840014682,5.39670420590639,24.7782917096676
Sao Tome and Principe,STP,2020-06-08,4.42857,,9.84458605789909,4.92114374330541,22.5975296010272
Sao Tome and Principe,STP,2020-06-09,4.28571,,9.52489241262187,4.76225338132699,21.8506863567757
Sao Tome and Principe,STP,2020-06-10,4.28571,,9.52337838720602,4.76224943115903,21.8385558317883
Sao Tome and Principe,STP,2020-06-11,21.14286,,46.973232316204,23.4923457841632,107.668018603299
Sao Tome and Principe,STP,2020-06-12,20,,44.4295570406818,22.2223308347697,101.85444988351
Sao Tome and Principe,STP,2020-06-13,20.14286,,44.744193915068,22.3812118647714,102.65130698109
Sao Tome and Principe,STP,2020-06-14,20.85714,,46.328319455287,23.1745472954448,106.339216848934
Sao Tome and Principe,STP,2020-06-15,21,,46.6452077963207,23.3334202220048,107.125645991137
Sao Tome and Principe,STP,2020-06-16,21,,46.6455460167228,23.3334180475355,107.106477492186
Sao Tome and Principe,STP,2020-06-17,22.42857,,49.8211027027521,24.9211996340868,114.506637302331
Sao Tome and Principe,STP,2020-06-18,7.28571,,16.1850415018417,8.09558515670127,37.2212843508293
Sao Tome and Principe,STP,2020-06-19,7,,15.5507719513624,7.77780995949017,35.7975340007545
Sao Tome and Principe,STP,2020-06-20,6.14286,,13.648068932906,6.82558339902027,31.416854708229
Sao Tome and Principe,STP,2020-06-21,5.57143,,12.3784968086499,6.19002510674979,28.5338740406389
Sao Tome and Principe,STP,2020-06-22,5.28571,,11.7466304715968,5.87335671852538,27.0683993129399
Sao Tome and Principe,STP,2020-06-23,5.85714,,13.0172761051785,6.50780225815329,30.0118546926292
Sao Tome and Principe,STP,2020-06-24,5.14286,,11.4321268143494,5.71446539356136,26.3722755152784
Sao Tome and Principe,STP,2020-06-25,3.85714,,8.57495100714324,4.28557139832592,19.7890504189382
Sao Tome and Principe,STP,2020-06-26,3.28571,,7.30677495565795,3.65112474451242,16.8760520843884
Sao Tome and Principe,STP,2020-06-27,2.71429,,6.03597789613587,3.01556637760057,13.9527737189548
Sao Tome and Principe,STP,2020-06-28,2.14286,,4.76696568448803,2.38111930163537,11.0246823288101
Sao Tome and Principe,STP,2020-06-29,2.14286,,4.76788579716481,2.38111963371944,11.0321377478367
Sao Tome and Principe,STP,2020-06-30,1.57143,,3.49595077097742,1.74556163628488,8.10033450549969
Sao Tome and Principe,STP,2020-07-01,1,,2.22575138256188,1.11111472962887,5.16606518580119
Sao Tome and Principe,STP,2020-07-02,0.71429,,1.58951742585122,0.793336095932134,3.69410324509128
Sao Tome and Principe,STP,2020-07-03,0.85714,,1.9082799855913,0.952225436295525,4.44152972480075
Sao Tome and Principe,STP,2020-07-04,1,,2.22720367952867,1.11111477570737,5.19219489327874
Sao Tome and Principe,STP,2020-07-05,0.85714,,1.90916976104383,0.952225262017837,4.45498064106086
Sao Tome and Principe,STP,2020-07-06,1,,2.22829865863743,1.11111486736191,5.20996670149887
Sao Tome and Principe,STP,2020-07-07,1.14286,,2.54762754763037,1.27000424488496,5.96650961608483
Sao Tome and Principe,STP,2020-07-08,1.42857,,3.18599681813762,1.58778306965541,7.46645153566364
Sao Tome and Principe,STP,2020-07-09,1.28571,,2.86803618601982,1.42889364083764,6.72721130521691
Sao Tome and Principe,STP,2020-07-10,1.28571,,2.86894430033956,1.42889364923599,6.73830172312454
Sao Tome and Principe,STP,2020-07-11,1.14286,,2.55077183840543,1.27000446032876,5.99832188072983
Sao Tome and Principe,STP,2020-07-12,1.14286,,2.55165853212205,1.27000438595025,6.01434335903196
Sao Tome and Principe,STP,2020-07-13,1.28571,,2.87193806475264,1.42889399775475,6.78197645170153
Sao Tome and Principe,STP,2020-07-14,1.57143,,3.50974157848578,1.74556128277672,8.31625891920941
Sao Tome and Principe,STP,2020-07-15,1.14286,,2.55456784794266,1.2700044722782,6.0717661248109
Sao Tome and Principe,STP,2020-07-16,1.85714,,4.15205539305481,2.06334080850897,9.87952968285399
Sao Tome and Principe,STP,2020-07-17,2,,4.47372621836715,2.22223048515728,10.6618360075834
Sao Tome and Principe,STP,2020-07-18,2,,4.47575292390978,2.2222304480484,10.678778307122
Sao Tome and Principe,STP,2020-07-19,2.28571,,5.11820828657943,2.54000945258394,12.2148269129979
Sao Tome and Principe,STP,2020-07-20,2.42857,,5.44106863656595,2.69889911361044,13.0277089857742
Sao Tome and Principe,STP,2020-07-21,2,,4.48240857836837,2.22223135583295,10.7559260239097
Sao Tome and Principe,STP,2020-07-22,2,,4.48483505965087,2.22223159233531,10.7904260206412
Sao Tome and Principe,STP,2020-07-23,1.42857,,3.20622879517706,1.5877844076095,7.73442835222873
Sao Tome and Principe,STP,2020-07-24,1.28571,,2.88708973391005,1.42889537900717,6.98864454027763
Sao Tome and Principe,STP,2020-07-25,17,,38.1888800379812,18.8889834107277,92.7458108344638
Sao Tome and Principe,STP,2020-07-26,17,,38.2135725984829,18.8889849756181,93.1205662690901
Sao Tome and Principe,STP,2020-07-27,16.71429,,37.5960498801767,18.5712095836949,91.9954932607396
Sao Tome and Principe,STP,2020-07-28,17,,38.2663093435073,18.8889949569475,93.9942854828472
Sao Tome and Principe,STP,2020-07-29,17.28571,,38.9386808893985,19.2067754206275,95.9929745968235
Sao Tome and Principe,STP,2020-07-30,17.28571,,38.9685588409781,19.2067884117035,96.7001926714298
Sao Tome and Principe,STP,2020-07-31,17.28571,,38.9998232381776,19.2067903834421,97.3920832146891
Sao Tome and Principe,STP,2020-08-01,1.57143,,3.54738918241611,1.74556685151839,8.90570508719003
Sao Tome and Principe,STP,2020-08-02,1.71429,,3.87368627830257,1.90445707058161,9.7740893254962
Sao Tome and Principe,STP,2020-08-03,1.57143,,3.55374601358238,1.74556748853135,9.02079383160526
Sao Tome and Principe,STP,2020-08-04,1.28571,,2.91180285117787,1.42889921445005,7.45422763292683
Sao Tome and Principe,STP,2020-08-05,1.14286,,2.59054539795712,1.27000999961491,6.68513856123059
Sao Tome and Principe,STP,2020-08-06,1.42857,,3.24200782103727,1.58779052060771,8.42854576857382
Sao Tome and Principe,STP,2020-08-07,1.14286,,2.59584046312478,1.27001071384524,6.80291326392395
Sao Tome and Principe,STP,2020-08-08,1,,2.27349992689462,1.11112040733782,6.01298494841251
